Gender,Age,Game,other,Hours
male,36-40,WoW,,20
male,36-40,WoW,,20
male,36-40,WoW,,20
male,36-40,WoW,,20
male,40,WoW,,20
male,40,WoW,,20
male,41-45,WoW,,20
male,41-45,WoW,,20
male,41-45,WoW,,20
male,41-45,WoW,,20
male,41-45,WoW,,20
male,41-45,WoW,,20
male,46-50,WoW,,20
male,46-50,WoW,,20
female,46-50,WoW,,20
male,46-50,WoW,,20
male,50,WoW,,20
female,51-55,WoW,,20
female,51-55,WoW,,20
male,55,WoW,,20
male,60+,WoW,,20
male,<=15,WoW,,21
male,16-20,WoW,,21
male,16-20,WoW,,21
male,16-20,WoW,,21
male,16-20,WoW,,21
male,21-25,WoW,,21
male,21-25,WoW,,21
male,21-25,WoW,,21
male,21-25,WoW,,21
male,21-25,WoW,,21
male,26-30,WoW,,21
male,26-30,WoW,,21
male,26-30,WoW,,21
male,31-35,WoW,,21
male,36-40,WoW,,21
male,36-40,WoW,,21
female,46-50,WoW,,21
male,16-20,WoW,,22
male,21-25,WoW,,22
male,21-25,WoW,,22
male,36-40,WoW,,22
male,40,WoW,,22
male,21-25,WoW,,23
male,21-25,WoW,,23
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,16-20,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
female,21-25,WoW,,24
male,21-25,WoW,,24
male,21-25,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,26-30,WoW,,24
male,31-35,WoW,,24
male,31-35,WoW,,24
female,31-35,WoW,,24
male,31-35,WoW,,24
female,36-40,WoW,,24
male,36-40,WoW,,24
male,36-40,WoW,,24
male,36-40,WoW,,24
male,36-40,WoW,,24
male,36-40,WoW,,24
male,41-45,WoW,,24
male,41-45,WoW,,24
male,46-50,WoW,,24
female,56-60,WoW,,24
male,16,WoW,,25
male,16,WoW,,25
male,16,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,16-20,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
female,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,21-25,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
female,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
female,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
male,26-30,WoW,,25
female,31-35,WoW,,25
male,31-35,WoW,,25
male,31-35,WoW,,25
female,31-35,WoW,,25
male,31-35,WoW,,25
female,31-35,WoW,,25
male,31-35,WoW,,25
male,31-35,WoW,coh,25
male,31-35,WoW,,25
male,31-35,WoW,,25
female,31-35,WoW,,25
female,31-35,WoW,,25
female,31-35,WoW,,25
female,31-35,WoW,,25
male,31-35,WoW,,25
male,31-35,WoW,,25
male,31-35,WoW,,25
female,31-35,WoW,,25
female,31-35,WoW,,25
male,31-35,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
male,36-40,WoW,,25
female,40,WoW,,25
male,40,WoW,,25
male,40,WoW,,25
female,41-45,WoW,,25
male,41-45,WoW,,25
male,46-50,WoW,,25
female,46-50,WoW,,25
female,55,WoW,,25
male,56-60,WoW,,25
female,56-60,WoW,,25
male,16,WoW,,26
male,26-30,WoW,,26
male,36-40,WoW,,26
female,26-30,WoW,,27
male,36-40,WoW,,27
male,<=15,WoW,,28
male,16,WoW,,28
male,16-20,WoW,,28
male,16-20,WoW,,28
male,16-20,WoW,,28
male,16-20,WoW,,28
male,16-20,WoW,,28
male,21-25,WoW,,28
male,21-25,WoW,,28
male,21-25,WoW,,28
male,21-25,WoW,,28
male,21-25,WoW,,28
male,21-25,WoW,,28
female,26-30,WoW,,28
male,26-30,WoW,,28
male,26-30,WoW,,28
male,26-30,WoW,,28
male,26-30,WoW,,28
male,31-35,WoW,,28
male,31-35,WoW,,28
male,31-35,WoW,,28
male,36-40,WoW,,28
male,36-40,WoW,,28
male,36-40,WoW,,28
male,16-20,WoW,,29
male,<=15,WoW,,30
male,<=15,WoW,,30
male,<=15,WoW,,30
male,16,WoW,planetside,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
female,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
male,16-20,WoW,,30
female,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
female,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
female,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
female,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
male,21-25,WoW,,30
female,26-30,WoW,,30
female,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
female,26-30,WoW,,30
female,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
female,26-30,WoW,,30
female,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
female,26-30,WoW,,30
female,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
male,26-30,WoW,,30
female,31-35,WoW,,30
female,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
female,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
female,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
female,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
male,31-35,WoW,,30
female,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
female,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,36-40,WoW,,30
male,40,WoW,,30
male,40,WoW,,30
male,41-45,WoW,,30
male,41-45,WoW,,30
female,41-45,WoW,,30
male,41-45,WoW,,30
male,41-45,WoW,,30
female,41-45,WoW,,30
male,45,WoW,,30
male,46-50,WoW,,30
male,51-55,WoW,,30
female,51-55,WoW,,30
male,55,WoW,,30
male,31-35,WoW,,31
male,16-20,WoW,,32
female,26-30,WoW,,32
male,26-30,WoW,,32
female,31-35,WoW,,32
male,36-40,WoW,,32
female,50,WoW,,32
male,36-40,WoW,,33
male,16-20,WoW,,34
male,<=15,WoW,,35
male,<=15,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
male,16-20,WoW,,35
female,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
female,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,21-25,WoW,,35
male,26-30,WoW,,35
female,26-30,WoW,,35
female,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,26-30,WoW,,35
male,31-35,WoW,,35
male,31-35,WoW,,35
male,31-35,WoW,,35
female,31-35,WoW,,35
male,31-35,WoW,,35
male,31-35,WoW,,35
male,31-35,WoW,,35
male,31-35,WoW,,35
male,31-35,WoW,,35
male,31-35,WoW,,35
male,36-40,WoW,,35
male,36-40,WoW,,35
male,36-40,WoW,,35
male,36-40,WoW,,35
male,36-40,WoW,,35
female,36-40,WoW,,35
female,36-40,WoW,,35
male,41-45,WoW,,35
male,45,WoW,,35
female,50,WoW,,35
male,55,WoW,,35
male,16,WoW,,36
male,16-20,WoW,,36
male,21-25,WoW,,36
male,26-30,WoW,,36
male,26-30,WoW,,36
male,<=15,WoW,,37
male,16-20,WoW,,38
male,<=15,WoW,,40
male,<=15,WoW,,40
male,16,WoW,,40
male,16,WoW,,40
female,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
male,16-20,WoW,,40
female,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
female,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
female,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
female,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
male,21-25,WoW,,40
female,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
female,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
female,26-30,WoW,,40
female,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
female,26-30,WoW,,40
male,26-30,WoW,,40
male,26-30,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
female,31-35,WoW,,40
female,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,31-35,WoW,,40
male,36-40,WoW,,40
female,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
male,36-40,WoW,,40
female,41-45,WoW,,40
male,45,WoW,,40
male,55,WoW,,40
male,56-60,WoW,,40
male,16-20,WoW,,42
male,16-20,WoW,,42
male,21-25,WoW,,42
male,21-25,WoW,,42
male,26-30,WoW,,42
male,31-35,WoW,,42
male,31-35,WoW,,42
male,36-40,WoW,,42
male,16,WoW,,44
male,16-20,WoW,,45
male,16-20,WoW,,45
female,16-20,WoW,,45
male,21-25,WoW,,45
female,21-25,WoW,,45
male,21-25,WoW,,45
male,21-25,WoW,,45
male,21-25,WoW,,45
male,21-25,WoW,,45
male,26-30,WoW,,45
male,26-30,WoW,,45
male,26-30,WoW,,45
male,31-35,WoW,,45
male,31-35,WoW,,45
male,40,WoW,,45
male,46-50,WoW,,45
male,31-35,WoW,,46
male,16,WoW,,48
male,16-20,WoW,,48
male,16-20,WoW,,48
male,21-25,WoW,,48
male,16-20,WoW,,49
male,<=15,WoW,,50
male,<=15,WoW,,50
male,16,WoW,,50
male,16,WoW,,50
male,16,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
male,16-20,WoW,,50
female,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
female,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,21-25,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,26-30,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
male,31-35,WoW,,50
female,36-40,WoW,,50
male,36-40,WoW,,50
male,36-40,WoW,,50
female,36-40,WoW,,50
male,41-45,WoW,,50
female,45,WoW,,50
male,51-55,WoW,,50
male,56-60,WoW,,50
male,21-25,WoW,,54
female,51-55,WoW,,54
male,<=15,WoW,,55
male,16-20,WoW,,55
male,21-25,WoW,,55
female,26-30,WoW,,55
male,31-35,WoW,,55
male,16-20,WoW,,56
male,16-20,WoW,,56
male,16-20,WoW,,56
male,21-25,WoW,,56
male,21-25,WoW,,56
male,21-25,WoW,,56
male,21-25,WoW,,56
male,16,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,16-20,WoW,,60
male,21-25,WoW,,60
male,21-25,WoW,,60
male,21-25,WoW,,60
male,21-25,WoW,,60
male,21-25,WoW,,60
male,21-25,WoW,,60
male,21-25,WoW,,60
male,21-25,WoW,,60
male,26-30,WoW,,60
male,26-30,WoW,,60
male,26-30,WoW,,60
male,26-30,WoW,,60
female,26-30,WoW,,60
male,31-35,WoW,,60
male,31-35,WoW,,60
female,31-35,WoW,,60
male,31-35,WoW,,60
male,31-35,WoW,,60
female,41-45,WoW,,60
male,46-50,WoW,,60
female,51-55,WoW,,60
male,21-25,WoW,,64
male,16-20,WoW,,65
male,21-25,WoW,,65
male,21-25,WoW,,65
male,21-25,WoW,,65
male,26-30,WoW,,65
male,16-20,WoW,,70
male,16-20,WoW,,70
male,16-20,WoW,,70
male,16-20,WoW,,70
male,16-20,WoW,,70
male,16-20,WoW,,70
male,21-25,WoW,,70
male,21-25,WoW,,70
male,21-25,WoW,,70
male,21-25,WoW,,70
male,26-30,WoW,,70
male,31-35,WoW,,70
male,21-25,WoW,,72
female,21-25,WoW,,72
male,21-25,WoW,,72
female,26-30,WoW,,72
male,21-25,WoW,,74
male,21-25,WoW,,75
male,16-20,WoW,,80
male,16-20,WoW,,80
male,21-25,WoW,,80
male,21-25,WoW,,80
female,26-30,WoW,,80
female,31-35,WoW,,80
female,16-20,WoW,,84
male,26-30,WoW,,84
male,16-20,WoW,,85
male,21-25,WoW,,85
male,16-20,WoW,,96
male,21-25,WoW,,100
male,26-30,WoW,,100
male,21-25,WoW,,105
male,21-25,WoW,,110
